image,xml,frame_index,source,has_object
ball_test_20260730_172702_f00002260_t0000078382.jpg,ball_test_20260730_172702_f00002260_t0000078382.xml,2260,empty,0
ball_test_20260730_172702_f00002270_t0000078729.jpg,ball_test_20260730_172702_f00002270_t0000078729.xml,2270,empty,0
ball_test_20260730_172702_f00002280_t0000079076.jpg,ball_test_20260730_172702_f00002280_t0000079076.xml,2280,empty,0
ball_test_20260730_172702_f00002290_t0000079423.jpg,ball_test_20260730_172702_f00002290_t0000079423.xml,2290,empty,0
ball_test_20260730_172702_f00002300_t0000079770.jpg,ball_test_20260730_172702_f00002300_t0000079770.xml,2300,empty,0
ball_test_20260730_172702_f00002310_t0000080117.jpg,ball_test_20260730_172702_f00002310_t0000080117.xml,2310,empty,0
ball_test_20260730_172702_f00002320_t0000080463.jpg,ball_test_20260730_172702_f00002320_t0000080463.xml,2320,empty,0
ball_test_20260730_172702_f00002330_t0000080810.jpg,ball_test_20260730_172702_f00002330_t0000080810.xml,2330,empty,0
ball_test_20260730_172702_f00002340_t0000081157.jpg,ball_test_20260730_172702_f00002340_t0000081157.xml,2340,empty,0
ball_test_20260730_172702_f00002350_t0000081504.jpg,ball_test_20260730_172702_f00002350_t0000081504.xml,2350,empty,0
ball_test_20260730_172702_f00002360_t0000081851.jpg,ball_test_20260730_172702_f00002360_t0000081851.xml,2360,yolo_rod,1
ball_test_20260730_172702_f00002370_t0000082197.jpg,ball_test_20260730_172702_f00002370_t0000082197.xml,2370,empty,0
ball_test_20260730_172702_f00002380_t0000082544.jpg,ball_test_20260730_172702_f00002380_t0000082544.xml,2380,yolo_rod,1
ball_test_20260730_172702_f00002390_t0000082891.jpg,ball_test_20260730_172702_f00002390_t0000082891.xml,2390,yolo_rod,1
ball_test_20260730_172702_f00002400_t0000083238.jpg,ball_test_20260730_172702_f00002400_t0000083238.xml,2400,empty,0
ball_test_20260730_172702_f00002410_t0000083585.jpg,ball_test_20260730_172702_f00002410_t0000083585.xml,2410,empty,0
ball_test_20260730_172702_f00002420_t0000083932.jpg,ball_test_20260730_172702_f00002420_t0000083932.xml,2420,empty,0
ball_test_20260730_172702_f00002430_t0000084278.jpg,ball_test_20260730_172702_f00002430_t0000084278.xml,2430,empty,0
ball_test_20260730_172702_f00002440_t0000084625.jpg,ball_test_20260730_172702_f00002440_t0000084625.xml,2440,yolo_rod,1
ball_test_20260730_172702_f00002450_t0000084972.jpg,ball_test_20260730_172702_f00002450_t0000084972.xml,2450,empty,0
ball_test_20260730_172702_f00002460_t0000085319.jpg,ball_test_20260730_172702_f00002460_t0000085319.xml,2460,empty,0
ball_test_20260730_172702_f00002470_t0000085666.jpg,ball_test_20260730_172702_f00002470_t0000085666.xml,2470,empty,0
ball_test_20260730_172702_f00002480_t0000086013.jpg,ball_test_20260730_172702_f00002480_t0000086013.xml,2480,empty,0
ball_test_20260730_172702_f00002490_t0000086359.jpg,ball_test_20260730_172702_f00002490_t0000086359.xml,2490,empty,0
ball_test_20260730_172702_f00002500_t0000086706.jpg,ball_test_20260730_172702_f00002500_t0000086706.xml,2500,empty,0
ball_test_20260730_172702_f00002510_t0000087053.jpg,ball_test_20260730_172702_f00002510_t0000087053.xml,2510,empty,0
ball_test_20260730_172702_f00002520_t0000087400.jpg,ball_test_20260730_172702_f00002520_t0000087400.xml,2520,yolo_rod,1
ball_test_20260730_172702_f00002530_t0000087747.jpg,ball_test_20260730_172702_f00002530_t0000087747.xml,2530,empty,0
ball_test_20260730_172702_f00002540_t0000088094.jpg,ball_test_20260730_172702_f00002540_t0000088094.xml,2540,yolo_rod,1
ball_test_20260730_172702_f00002550_t0000088440.jpg,ball_test_20260730_172702_f00002550_t0000088440.xml,2550,yolo_rod,1
ball_test_20260730_172702_f00002560_t0000088787.jpg,ball_test_20260730_172702_f00002560_t0000088787.xml,2560,empty,0
ball_test_20260730_172702_f00002570_t0000089134.jpg,ball_test_20260730_172702_f00002570_t0000089134.xml,2570,empty,0
ball_test_20260730_172702_f00002580_t0000089481.jpg,ball_test_20260730_172702_f00002580_t0000089481.xml,2580,empty,0
ball_test_20260730_172702_f00002590_t0000089828.jpg,ball_test_20260730_172702_f00002590_t0000089828.xml,2590,empty,0
ball_test_20260730_172702_f00002600_t0000090174.jpg,ball_test_20260730_172702_f00002600_t0000090174.xml,2600,empty,0
ball_test_20260730_172702_f00002610_t0000090521.jpg,ball_test_20260730_172702_f00002610_t0000090521.xml,2610,empty,0
ball_test_20260730_172702_f00002620_t0000090868.jpg,ball_test_20260730_172702_f00002620_t0000090868.xml,2620,empty,0
ball_test_20260730_172702_f00002630_t0000091215.jpg,ball_test_20260730_172702_f00002630_t0000091215.xml,2630,empty,0
ball_test_20260730_172702_f00002640_t0000091562.jpg,ball_test_20260730_172702_f00002640_t0000091562.xml,2640,empty,0
ball_test_20260730_172702_f00002650_t0000091909.jpg,ball_test_20260730_172702_f00002650_t0000091909.xml,2650,yolo_rod,1
ball_test_20260730_172702_f00002660_t0000092255.jpg,ball_test_20260730_172702_f00002660_t0000092255.xml,2660,yolo_rod,1
ball_test_20260730_172702_f00002670_t0000092602.jpg,ball_test_20260730_172702_f00002670_t0000092602.xml,2670,yolo_rod,1
ball_test_20260730_172702_f00002680_t0000092949.jpg,ball_test_20260730_172702_f00002680_t0000092949.xml,2680,empty,0
ball_test_20260730_172702_f00002690_t0000093296.jpg,ball_test_20260730_172702_f00002690_t0000093296.xml,2690,yolo_rod,1
ball_test_20260730_172702_f00002700_t0000093643.jpg,ball_test_20260730_172702_f00002700_t0000093643.xml,2700,yolo_rod,1
ball_test_20260730_172702_f00002710_t0000093990.jpg,ball_test_20260730_172702_f00002710_t0000093990.xml,2710,yolo_rod,1
ball_test_20260730_172702_f00002720_t0000094336.jpg,ball_test_20260730_172702_f00002720_t0000094336.xml,2720,yolo_rod,1
ball_test_20260730_172702_f00002730_t0000094683.jpg,ball_test_20260730_172702_f00002730_t0000094683.xml,2730,empty,0
ball_test_20260730_172702_f00002740_t0000095030.jpg,ball_test_20260730_172702_f00002740_t0000095030.xml,2740,empty,0
ball_test_20260730_172702_f00002750_t0000095377.jpg,ball_test_20260730_172702_f00002750_t0000095377.xml,2750,empty,0
ball_test_20260730_172702_f00002760_t0000095724.jpg,ball_test_20260730_172702_f00002760_t0000095724.xml,2760,empty,0
ball_test_20260730_172702_f00002770_t0000096070.jpg,ball_test_20260730_172702_f00002770_t0000096070.xml,2770,empty,0
ball_test_20260730_172702_f00002780_t0000096417.jpg,ball_test_20260730_172702_f00002780_t0000096417.xml,2780,empty,0
ball_test_20260730_172702_f00002790_t0000096764.jpg,ball_test_20260730_172702_f00002790_t0000096764.xml,2790,empty,0
ball_test_20260730_172702_f00002800_t0000097111.jpg,ball_test_20260730_172702_f00002800_t0000097111.xml,2800,empty,0
ball_test_20260730_172702_f00002810_t0000097458.jpg,ball_test_20260730_172702_f00002810_t0000097458.xml,2810,empty,0
ball_test_20260730_172702_f00002820_t0000097805.jpg,ball_test_20260730_172702_f00002820_t0000097805.xml,2820,empty,0
ball_test_20260730_172702_f00002830_t0000098151.jpg,ball_test_20260730_172702_f00002830_t0000098151.xml,2830,empty,0
ball_test_20260730_172702_f00002840_t0000098498.jpg,ball_test_20260730_172702_f00002840_t0000098498.xml,2840,yolo_rod,1
ball_test_20260730_172702_f00002850_t0000098845.jpg,ball_test_20260730_172702_f00002850_t0000098845.xml,2850,yolo_rod,1
ball_test_20260730_172702_f00002860_t0000099192.jpg,ball_test_20260730_172702_f00002860_t0000099192.xml,2860,empty,0
ball_test_20260730_172702_f00002870_t0000099539.jpg,ball_test_20260730_172702_f00002870_t0000099539.xml,2870,empty,0
ball_test_20260730_172702_f00002880_t0000099886.jpg,ball_test_20260730_172702_f00002880_t0000099886.xml,2880,empty,0
ball_test_20260730_172702_f00002890_t0000100232.jpg,ball_test_20260730_172702_f00002890_t0000100232.xml,2890,empty,0
ball_test_20260730_172702_f00002900_t0000100579.jpg,ball_test_20260730_172702_f00002900_t0000100579.xml,2900,empty,0
ball_test_20260730_172702_f00002910_t0000100926.jpg,ball_test_20260730_172702_f00002910_t0000100926.xml,2910,empty,0
ball_test_20260730_172702_f00002920_t0000101273.jpg,ball_test_20260730_172702_f00002920_t0000101273.xml,2920,yolo_rod,1
ball_test_20260730_172702_f00002930_t0000101620.jpg,ball_test_20260730_172702_f00002930_t0000101620.xml,2930,empty,0
ball_test_20260730_172702_f00002940_t0000101966.jpg,ball_test_20260730_172702_f00002940_t0000101966.xml,2940,empty,0
ball_test_20260730_172702_f00002950_t0000102313.jpg,ball_test_20260730_172702_f00002950_t0000102313.xml,2950,empty,0
ball_test_20260730_172702_f00002960_t0000102660.jpg,ball_test_20260730_172702_f00002960_t0000102660.xml,2960,empty,0
ball_test_20260730_172702_f00002970_t0000103007.jpg,ball_test_20260730_172702_f00002970_t0000103007.xml,2970,yolo_rod,1
ball_test_20260730_172702_f00002980_t0000103354.jpg,ball_test_20260730_172702_f00002980_t0000103354.xml,2980,empty,0
ball_test_20260730_172702_f00002990_t0000103701.jpg,ball_test_20260730_172702_f00002990_t0000103701.xml,2990,empty,0
ball_test_20260730_172702_f00003000_t0000104047.jpg,ball_test_20260730_172702_f00003000_t0000104047.xml,3000,empty,0
ball_test_20260730_172702_f00003010_t0000104394.jpg,ball_test_20260730_172702_f00003010_t0000104394.xml,3010,empty,0
ball_test_20260730_172702_f00003020_t0000104741.jpg,ball_test_20260730_172702_f00003020_t0000104741.xml,3020,empty,0
ball_test_20260730_172702_f00003030_t0000105088.jpg,ball_test_20260730_172702_f00003030_t0000105088.xml,3030,empty,0
ball_test_20260730_172702_f00003040_t0000105435.jpg,ball_test_20260730_172702_f00003040_t0000105435.xml,3040,yolo_rod,1
ball_test_20260730_172702_f00003050_t0000105782.jpg,ball_test_20260730_172702_f00003050_t0000105782.xml,3050,empty,0
ball_test_20260730_172702_f00003060_t0000106128.jpg,ball_test_20260730_172702_f00003060_t0000106128.xml,3060,yolo_rod,1
ball_test_20260730_172702_f00003070_t0000106475.jpg,ball_test_20260730_172702_f00003070_t0000106475.xml,3070,yolo_rod,1
ball_test_20260730_172702_f00003080_t0000106822.jpg,ball_test_20260730_172702_f00003080_t0000106822.xml,3080,yolo_rod,1
ball_test_20260730_172702_f00003090_t0000107169.jpg,ball_test_20260730_172702_f00003090_t0000107169.xml,3090,yolo_rod,1
ball_test_20260730_172702_f00003100_t0000107516.jpg,ball_test_20260730_172702_f00003100_t0000107516.xml,3100,empty,0
ball_test_20260730_172702_f00003110_t0000107863.jpg,ball_test_20260730_172702_f00003110_t0000107863.xml,3110,empty,0
ball_test_20260730_172702_f00003120_t0000108209.jpg,ball_test_20260730_172702_f00003120_t0000108209.xml,3120,empty,0
ball_test_20260730_172702_f00003130_t0000108556.jpg,ball_test_20260730_172702_f00003130_t0000108556.xml,3130,empty,0
ball_test_20260730_172702_f00003140_t0000108903.jpg,ball_test_20260730_172702_f00003140_t0000108903.xml,3140,empty,0
ball_test_20260730_172702_f00003150_t0000109250.jpg,ball_test_20260730_172702_f00003150_t0000109250.xml,3150,empty,0
ball_test_20260730_172702_f00003160_t0000109597.jpg,ball_test_20260730_172702_f00003160_t0000109597.xml,3160,empty,0
ball_test_20260730_172702_f00003170_t0000109943.jpg,ball_test_20260730_172702_f00003170_t0000109943.xml,3170,empty,0
ball_test_20260730_172702_f00003180_t0000110290.jpg,ball_test_20260730_172702_f00003180_t0000110290.xml,3180,empty,0
ball_test_20260730_172702_f00003190_t0000110637.jpg,ball_test_20260730_172702_f00003190_t0000110637.xml,3190,empty,0
ball_test_20260730_172702_f00003200_t0000110984.jpg,ball_test_20260730_172702_f00003200_t0000110984.xml,3200,empty,0
ball_test_20260730_172702_f00003210_t0000111331.jpg,ball_test_20260730_172702_f00003210_t0000111331.xml,3210,empty,0
ball_test_20260730_172702_f00003220_t0000111678.jpg,ball_test_20260730_172702_f00003220_t0000111678.xml,3220,empty,0
ball_test_20260730_172702_f00003230_t0000112024.jpg,ball_test_20260730_172702_f00003230_t0000112024.xml,3230,empty,0
ball_test_20260730_172702_f00003240_t0000112371.jpg,ball_test_20260730_172702_f00003240_t0000112371.xml,3240,empty,0
ball_test_20260730_172702_f00003250_t0000112718.jpg,ball_test_20260730_172702_f00003250_t0000112718.xml,3250,empty,0
ball_test_20260730_172702_f00003260_t0000113065.jpg,ball_test_20260730_172702_f00003260_t0000113065.xml,3260,empty,0
ball_test_20260730_172702_f00003270_t0000113412.jpg,ball_test_20260730_172702_f00003270_t0000113412.xml,3270,yolo_rod,1
ball_test_20260730_172702_f00003280_t0000113759.jpg,ball_test_20260730_172702_f00003280_t0000113759.xml,3280,yolo_rod,1
ball_test_20260730_172702_f00003290_t0000114105.jpg,ball_test_20260730_172702_f00003290_t0000114105.xml,3290,empty,0
ball_test_20260730_172702_f00003300_t0000114452.jpg,ball_test_20260730_172702_f00003300_t0000114452.xml,3300,empty,0
ball_test_20260730_172702_f00003310_t0000114799.jpg,ball_test_20260730_172702_f00003310_t0000114799.xml,3310,empty,0
ball_test_20260730_172702_f00003320_t0000115146.jpg,ball_test_20260730_172702_f00003320_t0000115146.xml,3320,yolo_rod,1
ball_test_20260730_172702_f00003330_t0000115493.jpg,ball_test_20260730_172702_f00003330_t0000115493.xml,3330,yolo_rod,1
ball_test_20260730_172702_f00003340_t0000115839.jpg,ball_test_20260730_172702_f00003340_t0000115839.xml,3340,empty,0
ball_test_20260730_172702_f00003350_t0000116186.jpg,ball_test_20260730_172702_f00003350_t0000116186.xml,3350,empty,0
ball_test_20260730_172702_f00003360_t0000116533.jpg,ball_test_20260730_172702_f00003360_t0000116533.xml,3360,empty,0
ball_test_20260730_172702_f00003370_t0000116880.jpg,ball_test_20260730_172702_f00003370_t0000116880.xml,3370,empty,0
ball_test_20260730_172702_f00003380_t0000117227.jpg,ball_test_20260730_172702_f00003380_t0000117227.xml,3380,empty,0
ball_test_20260730_172702_f00003390_t0000117574.jpg,ball_test_20260730_172702_f00003390_t0000117574.xml,3390,empty,0
ball_test_20260730_172702_f00003400_t0000117920.jpg,ball_test_20260730_172702_f00003400_t0000117920.xml,3400,empty,0
ball_test_20260730_172702_f00003410_t0000118267.jpg,ball_test_20260730_172702_f00003410_t0000118267.xml,3410,empty,0
ball_test_20260730_172702_f00003420_t0000118614.jpg,ball_test_20260730_172702_f00003420_t0000118614.xml,3420,empty,0
ball_test_20260730_172702_f00003430_t0000118961.jpg,ball_test_20260730_172702_f00003430_t0000118961.xml,3430,empty,0
ball_test_20260730_172702_f00003440_t0000119308.jpg,ball_test_20260730_172702_f00003440_t0000119308.xml,3440,empty,0
ball_test_20260730_172702_f00003450_t0000119655.jpg,ball_test_20260730_172702_f00003450_t0000119655.xml,3450,empty,0
ball_test_20260730_172702_f00003460_t0000120001.jpg,ball_test_20260730_172702_f00003460_t0000120001.xml,3460,empty,0
ball_test_20260730_172702_f00003470_t0000120348.jpg,ball_test_20260730_172702_f00003470_t0000120348.xml,3470,yolo_rod,1
ball_test_20260730_172702_f00003480_t0000120695.jpg,ball_test_20260730_172702_f00003480_t0000120695.xml,3480,yolo_rod,1
ball_test_20260730_172702_f00003490_t0000121042.jpg,ball_test_20260730_172702_f00003490_t0000121042.xml,3490,yolo_rod,1
ball_test_20260730_172702_f00003500_t0000121389.jpg,ball_test_20260730_172702_f00003500_t0000121389.xml,3500,yolo_rod,1
ball_test_20260730_172702_f00003510_t0000121736.jpg,ball_test_20260730_172702_f00003510_t0000121736.xml,3510,empty,0
ball_test_20260730_172702_f00003520_t0000122082.jpg,ball_test_20260730_172702_f00003520_t0000122082.xml,3520,yolo_rod,1
ball_test_20260730_172702_f00003530_t0000122429.jpg,ball_test_20260730_172702_f00003530_t0000122429.xml,3530,empty,0
ball_test_20260730_172702_f00003540_t0000122776.jpg,ball_test_20260730_172702_f00003540_t0000122776.xml,3540,yolo_rod,1
ball_test_20260730_172702_f00003550_t0000123123.jpg,ball_test_20260730_172702_f00003550_t0000123123.xml,3550,empty,0
ball_test_20260730_172702_f00003560_t0000123470.jpg,ball_test_20260730_172702_f00003560_t0000123470.xml,3560,empty,0
ball_test_20260730_172702_f00003570_t0000123816.jpg,ball_test_20260730_172702_f00003570_t0000123816.xml,3570,empty,0
ball_test_20260730_172702_f00003580_t0000124163.jpg,ball_test_20260730_172702_f00003580_t0000124163.xml,3580,empty,0
ball_test_20260730_172702_f00003590_t0000124510.jpg,ball_test_20260730_172702_f00003590_t0000124510.xml,3590,empty,0
ball_test_20260730_172702_f00003600_t0000124857.jpg,ball_test_20260730_172702_f00003600_t0000124857.xml,3600,empty,0
ball_test_20260730_172702_f00003610_t0000125204.jpg,ball_test_20260730_172702_f00003610_t0000125204.xml,3610,empty,0
ball_test_20260730_172702_f00003620_t0000125551.jpg,ball_test_20260730_172702_f00003620_t0000125551.xml,3620,empty,0
ball_test_20260730_172702_f00003630_t0000125897.jpg,ball_test_20260730_172702_f00003630_t0000125897.xml,3630,empty,0
ball_test_20260730_172702_f00003640_t0000126244.jpg,ball_test_20260730_172702_f00003640_t0000126244.xml,3640,empty,0
ball_test_20260730_172702_f00003650_t0000126591.jpg,ball_test_20260730_172702_f00003650_t0000126591.xml,3650,empty,0
ball_test_20260730_172702_f00003660_t0000126938.jpg,ball_test_20260730_172702_f00003660_t0000126938.xml,3660,empty,0
ball_test_20260730_172702_f00003670_t0000127285.jpg,ball_test_20260730_172702_f00003670_t0000127285.xml,3670,empty,0
ball_test_20260730_172702_f00003680_t0000127632.jpg,ball_test_20260730_172702_f00003680_t0000127632.xml,3680,empty,0
ball_test_20260730_172702_f00003690_t0000127978.jpg,ball_test_20260730_172702_f00003690_t0000127978.xml,3690,empty,0
ball_test_20260730_172702_f00003700_t0000128325.jpg,ball_test_20260730_172702_f00003700_t0000128325.xml,3700,yolo_rod,1
ball_test_20260730_172702_f00003710_t0000128672.jpg,ball_test_20260730_172702_f00003710_t0000128672.xml,3710,empty,0
ball_test_20260730_172702_f00003720_t0000129019.jpg,ball_test_20260730_172702_f00003720_t0000129019.xml,3720,empty,0
ball_test_20260730_172702_f00003730_t0000129366.jpg,ball_test_20260730_172702_f00003730_t0000129366.xml,3730,empty,0
ball_test_20260730_172702_f00003740_t0000129712.jpg,ball_test_20260730_172702_f00003740_t0000129712.xml,3740,empty,0
ball_test_20260730_172702_f00003750_t0000130059.jpg,ball_test_20260730_172702_f00003750_t0000130059.xml,3750,empty,0
ball_test_20260730_172702_f00003760_t0000130406.jpg,ball_test_20260730_172702_f00003760_t0000130406.xml,3760,empty,0
ball_test_20260730_172702_f00003770_t0000130753.jpg,ball_test_20260730_172702_f00003770_t0000130753.xml,3770,empty,0
ball_test_20260730_172702_f00003780_t0000131100.jpg,ball_test_20260730_172702_f00003780_t0000131100.xml,3780,empty,0
ball_test_20260730_172702_f00003790_t0000131447.jpg,ball_test_20260730_172702_f00003790_t0000131447.xml,3790,empty,0
ball_test_20260730_172702_f00003800_t0000131793.jpg,ball_test_20260730_172702_f00003800_t0000131793.xml,3800,empty,0
ball_test_20260730_172702_f00003810_t0000132140.jpg,ball_test_20260730_172702_f00003810_t0000132140.xml,3810,empty,0
ball_test_20260730_172702_f00003820_t0000132487.jpg,ball_test_20260730_172702_f00003820_t0000132487.xml,3820,yolo_rod,1
ball_test_20260730_172702_f00003830_t0000132834.jpg,ball_test_20260730_172702_f00003830_t0000132834.xml,3830,empty,0
ball_test_20260730_172702_f00003840_t0000133181.jpg,ball_test_20260730_172702_f00003840_t0000133181.xml,3840,empty,0
ball_test_20260730_172702_f00003850_t0000133528.jpg,ball_test_20260730_172702_f00003850_t0000133528.xml,3850,empty,0
ball_test_20260730_172702_f00003860_t0000133874.jpg,ball_test_20260730_172702_f00003860_t0000133874.xml,3860,empty,0
ball_test_20260730_172702_f00003870_t0000134221.jpg,ball_test_20260730_172702_f00003870_t0000134221.xml,3870,empty,0
ball_test_20260730_172702_f00003880_t0000134568.jpg,ball_test_20260730_172702_f00003880_t0000134568.xml,3880,yolo_free,1
ball_test_20260730_172702_f00003890_t0000134915.jpg,ball_test_20260730_172702_f00003890_t0000134915.xml,3890,yolo_free,1
ball_test_20260730_172702_f00003900_t0000135262.jpg,ball_test_20260730_172702_f00003900_t0000135262.xml,3900,yolo_free,1
ball_test_20260730_172702_f00003910_t0000135609.jpg,ball_test_20260730_172702_f00003910_t0000135609.xml,3910,yolo_free,1
ball_test_20260730_172702_f00003920_t0000135955.jpg,ball_test_20260730_172702_f00003920_t0000135955.xml,3920,yolo_free,1
ball_test_20260730_172702_f00003930_t0000136302.jpg,ball_test_20260730_172702_f00003930_t0000136302.xml,3930,empty,0
ball_test_20260730_172702_f00003940_t0000136649.jpg,ball_test_20260730_172702_f00003940_t0000136649.xml,3940,yolo_free,1
ball_test_20260730_172702_f00003950_t0000136996.jpg,ball_test_20260730_172702_f00003950_t0000136996.xml,3950,yolo_free,1
ball_test_20260730_172702_f00003960_t0000137343.jpg,ball_test_20260730_172702_f00003960_t0000137343.xml,3960,yolo_free,1
ball_test_20260730_172702_f00003970_t0000137689.jpg,ball_test_20260730_172702_f00003970_t0000137689.xml,3970,yolo_free,1
ball_test_20260730_172702_f00003980_t0000138036.jpg,ball_test_20260730_172702_f00003980_t0000138036.xml,3980,yolo_free,1
ball_test_20260730_172702_f00003990_t0000138383.jpg,ball_test_20260730_172702_f00003990_t0000138383.xml,3990,yolo_free,1
ball_test_20260730_172702_f00004000_t0000138730.jpg,ball_test_20260730_172702_f00004000_t0000138730.xml,4000,yolo_free,1
ball_test_20260730_172702_f00004010_t0000139077.jpg,ball_test_20260730_172702_f00004010_t0000139077.xml,4010,yolo_free,1
ball_test_20260730_172702_f00004020_t0000139424.jpg,ball_test_20260730_172702_f00004020_t0000139424.xml,4020,yolo_free,1
ball_test_20260730_172702_f00004030_t0000139770.jpg,ball_test_20260730_172702_f00004030_t0000139770.xml,4030,yolo_free,1
ball_test_20260730_172702_f00004040_t0000140117.jpg,ball_test_20260730_172702_f00004040_t0000140117.xml,4040,yolo_free,1
ball_test_20260730_172702_f00004050_t0000140464.jpg,ball_test_20260730_172702_f00004050_t0000140464.xml,4050,yolo_free,1
ball_test_20260730_172702_f00004060_t0000140811.jpg,ball_test_20260730_172702_f00004060_t0000140811.xml,4060,yolo_free,1
ball_test_20260730_172702_f00004070_t0000141158.jpg,ball_test_20260730_172702_f00004070_t0000141158.xml,4070,yolo_free,1
ball_test_20260730_172702_f00004080_t0000141505.jpg,ball_test_20260730_172702_f00004080_t0000141505.xml,4080,yolo_free,1
ball_test_20260730_172702_f00004090_t0000141851.jpg,ball_test_20260730_172702_f00004090_t0000141851.xml,4090,yolo_free,1
ball_test_20260730_172702_f00004100_t0000142198.jpg,ball_test_20260730_172702_f00004100_t0000142198.xml,4100,yolo_free,1
ball_test_20260730_172702_f00004110_t0000142545.jpg,ball_test_20260730_172702_f00004110_t0000142545.xml,4110,yolo_free,1
ball_test_20260730_172702_f00004120_t0000142892.jpg,ball_test_20260730_172702_f00004120_t0000142892.xml,4120,yolo_free,1
ball_test_20260730_172702_f00004130_t0000143239.jpg,ball_test_20260730_172702_f00004130_t0000143239.xml,4130,yolo_free,1
ball_test_20260730_172702_f00004140_t0000143585.jpg,ball_test_20260730_172702_f00004140_t0000143585.xml,4140,yolo_free,1
ball_test_20260730_172702_f00004150_t0000143932.jpg,ball_test_20260730_172702_f00004150_t0000143932.xml,4150,yolo_free,1
ball_test_20260730_172702_f00004160_t0000144279.jpg,ball_test_20260730_172702_f00004160_t0000144279.xml,4160,yolo_free,1
ball_test_20260730_172702_f00004170_t0000144626.jpg,ball_test_20260730_172702_f00004170_t0000144626.xml,4170,yolo_free,1
ball_test_20260730_172702_f00004180_t0000144973.jpg,ball_test_20260730_172702_f00004180_t0000144973.xml,4180,yolo_free,1
ball_test_20260730_172702_f00004190_t0000145320.jpg,ball_test_20260730_172702_f00004190_t0000145320.xml,4190,yolo_free,1
ball_test_20260730_172702_f00004200_t0000145666.jpg,ball_test_20260730_172702_f00004200_t0000145666.xml,4200,yolo_free,1
ball_test_20260730_172702_f00004210_t0000146013.jpg,ball_test_20260730_172702_f00004210_t0000146013.xml,4210,yolo_free,1
ball_test_20260730_172702_f00004220_t0000146360.jpg,ball_test_20260730_172702_f00004220_t0000146360.xml,4220,yolo_free,1
ball_test_20260730_172702_f00004230_t0000146707.jpg,ball_test_20260730_172702_f00004230_t0000146707.xml,4230,yolo_free,1
ball_test_20260730_172702_f00004240_t0000147054.jpg,ball_test_20260730_172702_f00004240_t0000147054.xml,4240,yolo_free,1
ball_test_20260730_172702_f00004250_t0000147401.jpg,ball_test_20260730_172702_f00004250_t0000147401.xml,4250,yolo_free,1
